year,county_fips,state,county_name,Democrat,Republican,total,majority,percentage,d_percentage,r_percentage,sample
2000,36093,NEW YORK,SCHENECTADY,35534,27961,63495,Democrat,0.559634617,0.559634617,0.440365383,0.772524088
2000,36095,NEW YORK,SCHOHARIE,5390,7459,12849,Republican,0.580512102,0.419487898,0.580512102,0.321548935
2000,36097,NEW YORK,SCHUYLER,3301,4381,7682,Republican,0.570294194,0.429705806,0.570294194,0.621925074
2000,36099,NEW YORK,SENECA,6841,6734,13575,Democrat,0.503941068,0.503941068,0.496058932,0.600743755
2000,36101,NEW YORK,STEUBEN,14600,24200,38800,Republican,0.62371134,0.37628866,0.62371134,0.112891778
2000,36103,NEW YORK,SUFFOLK,306306,240992,547298,Democrat,0.559669504,0.559669504,0.440330496,0.280767386
2000,36105,NEW YORK,SULLIVAN,14348,12703,27051,Democrat,0.53040553,0.53040553,0.46959447,0.77291501
2000,36107,NEW YORK,TIOGA,9170,12239,21409,Republican,0.571675464,0.428324536,0.571675464,0.581041726
2000,36109,NEW YORK,TOMPKINS,21807,13351,35158,Democrat,0.620257125,0.620257125,0.379742875,0.693774336
2000,36111,NEW YORK,ULSTER,38162,33447,71609,Democrat,0.532921839,0.532921839,0.467078161,0.013813991
2000,36113,NEW YORK,WARREN,12193,14993,27186,Republican,0.551497094,0.448502906,0.551497094,0.93860587
2000,36115,NEW YORK,WASHINGTON,9641,12596,22237,Republican,0.566443315,0.433556685,0.566443315,0.030244188
2000,36117,NEW YORK,WAYNE,14977,21701,36678,Republican,0.591662577,0.408337423,0.591662577,0.789392936
2000,36119,NEW YORK,WESTCHESTER,218010,139278,357288,Democrat,0.610180023,0.610180023,0.389819977,0.277265375
2000,36121,NEW YORK,WYOMING,5935,10809,16744,Republican,0.645544673,0.354455327,0.645544673,0.48605634
2000,36123,NEW YORK,YATES,3962,5565,9527,Republican,0.584129317,0.415870683,0.584129317,0.595888248
2000,37001,NORTH CAROLINA,ALAMANCE,17459,29305,46764,Republican,0.626657258,0.373342742,0.626657258,0.553409893
2000,37003,NORTH CAROLINA,ALEXANDER,4166,9242,13408,Republican,0.689289976,0.310710024,0.689289976,0.117032891
2000,37005,NORTH CAROLINA,ALLEGHANY,1715,2531,4246,Republican,0.596090438,0.403909562,0.596090438,0.756819129
2000,37007,NORTH CAROLINA,ANSON,4792,3161,7953,Democrat,0.602539922,0.602539922,0.397460078,0.885338113
2000,37009,NORTH CAROLINA,ASHE,4011,6226,10237,Republican,0.608185992,0.391814008,0.608185992,0.957546366
2000,37011,NORTH CAROLINA,AVERY,1686,4956,6642,Republican,0.746160795,0.253839205,0.746160795,0.658634383
2000,37013,NORTH CAROLINA,BEAUFORT,6634,10531,17165,Republican,0.613515875,0.386484125,0.613515875,0.739650706
2000,37015,NORTH CAROLINA,BERTIE,4660,2488,7148,Democrat,0.65193061,0.65193061,0.34806939,0.393971169
2000,37017,NORTH CAROLINA,BLADEN,5889,4977,10866,Democrat,0.541965765,0.541965765,0.458034235,0.650904214
2000,37019,NORTH CAROLINA,BRUNSWICK,13118,15427,28545,Republican,0.540444912,0.459555088,0.540444912,0.919326468
2000,37021,NORTH CAROLINA,BUNCOMBE,38545,46101,84646,Republican,0.544632942,0.455367058,0.544632942,0.388999029
2000,37023,NORTH CAROLINA,BURKE,11924,18466,30390,Republican,0.60763409,0.39236591,0.60763409,0.935912262
2000,37025,NORTH CAROLINA,CABARRUS,16284,32704,48988,Republican,0.667592063,0.332407937,0.667592063,0.015928663
2000,37027,NORTH CAROLINA,CALDWELL,8588,17337,25925,Republican,0.668736741,0.331263259,0.668736741,0.793518089
2000,37029,NORTH CAROLINA,CAMDEN,1187,1628,2815,Republican,0.578330373,0.421669627,0.578330373,0.308871355
2000,37031,NORTH CAROLINA,CARTERET,8839,17381,26220,Republican,0.662890923,0.337109077,0.662890923,0.182933416
2000,37033,NORTH CAROLINA,CASWELL,4091,4270,8361,Republican,0.510704461,0.489295539,0.510704461,0.834813747
2000,37035,NORTH CAROLINA,CATAWBA,16246,34244,50490,Republican,0.678233314,0.321766686,0.678233314,0.532029801
2000,37037,NORTH CAROLINA,CHATHAM,10461,10248,20709,Democrat,0.505142692,0.505142692,0.494857308,0.111841141
2000,37039,NORTH CAROLINA,CHEROKEE,3239,6305,9544,Republican,0.660624476,0.339375524,0.660624476,0.31219553
2000,37041,NORTH CAROLINA,CHOWAN,2430,2415,4845,Democrat,0.501547988,0.501547988,0.498452012,0.784952109
2000,37043,NORTH CAROLINA,CLAY,1361,2416,3777,Republican,0.639661107,0.360338893,0.639661107,0.722259546
2000,37045,NORTH CAROLINA,CLEVELAND,13455,19064,32519,Republican,0.586241889,0.413758111,0.586241889,0.182746476
2000,37047,NORTH CAROLINA,COLUMBUS,9986,8342,18328,Democrat,0.544849411,0.544849411,0.455150589,0.06931355
2000,37049,NORTH CAROLINA,CRAVEN,12213,19494,31707,Republican,0.614816917,0.385183083,0.614816917,0.875178803
2000,37051,NORTH CAROLINA,CUMBERLAND,38626,38129,76755,Democrat,0.503237574,0.503237574,0.496762426,0.273775288
2000,37053,NORTH CAROLINA,CURRITUCK,2595,4095,6690,Republican,0.612107623,0.387892377,0.612107623,0.186738811
2000,37055,NORTH CAROLINA,DARE,5589,7301,12890,Republican,0.566408068,0.433591932,0.566408068,0.899799747
2000,37057,NORTH CAROLINA,DAVIDSON,16199,35387,51586,Republican,0.685980692,0.314019308,0.685980692,0.07521415
2000,37059,NORTH CAROLINA,DAVIE,3651,10184,13835,Republican,0.736104084,0.263895916,0.736104084,0.517667668
2000,37061,NORTH CAROLINA,DUPLIN,6475,7840,14315,Republican,0.547677262,0.452322738,0.547677262,0.616850942
2000,37063,NORTH CAROLINA,DURHAM,53907,30150,84057,Democrat,0.641314822,0.641314822,0.358685178,0.407646882
2000,37065,NORTH CAROLINA,EDGECOMBE,11315,6836,18151,Democrat,0.623381632,0.623381632,0.376618368,0.796418715
2000,37067,NORTH CAROLINA,FORSYTH,52457,67700,120157,Republican,0.563429513,0.436570487,0.563429513,0.001649486
2000,37069,NORTH CAROLINA,FRANKLIN,7454,8501,15955,Republican,0.532811031,0.467188969,0.532811031,0.758374981
2000,37071,NORTH CAROLINA,GASTON,19281,39453,58734,Republican,0.671723363,0.328276637,0.671723363,0.515708184
2000,37073,NORTH CAROLINA,GATES,1944,1480,3424,Democrat,0.567757009,0.567757009,0.432242991,0.38125762
2000,37075,NORTH CAROLINA,GRAHAM,1006,2304,3310,Republican,0.696072508,0.303927492,0.696072508,0.548882632
2000,37077,NORTH CAROLINA,GRANVILLE,7733,7364,15097,Democrat,0.512220971,0.512220971,0.487779029,0.394891667
2000,37079,NORTH CAROLINA,GREENE,2478,3353,5831,Republican,0.575030012,0.424969988,0.575030012,0.59782561
2000,37081,NORTH CAROLINA,GUILFORD,80787,84394,165181,Republican,0.510918326,0.489081674,0.510918326,0.27448953
2000,37083,NORTH CAROLINA,HALIFAX,10222,6698,16920,Democrat,0.604137116,0.604137116,0.395862884,0.389779873
2000,37085,NORTH CAROLINA,HARNETT,9155,14762,23917,Republican,0.617217878,0.382782122,0.617217878,0.050598599
2000,37087,NORTH CAROLINA,HAYWOOD,9793,12118,21911,Republican,0.553055543,0.446944457,0.553055543,0.75472216
2000,37089,NORTH CAROLINA,HENDERSON,12562,25688,38250,Republican,0.671581699,0.328418301,0.671581699,0.708007798
2000,37091,NORTH CAROLINA,HERTFORD,5484,2382,7866,Democrat,0.697177727,0.697177727,0.302822273,0.444478513
2000,37093,NORTH CAROLINA,HOKE,5017,3439,8456,Democrat,0.593306528,0.593306528,0.406693472,0.372087977
2000,37095,NORTH CAROLINA,HYDE,1088,1132,2220,Republican,0.50990991,0.49009009,0.50990991,0.911872838
2000,37097,NORTH CAROLINA,IREDELL,15434,29853,45287,Republican,0.659195796,0.340804204,0.659195796,0.278356093
2000,37099,NORTH CAROLINA,JACKSON,5722,6237,11959,Republican,0.521531901,0.478468099,0.521531901,0.254919456
2000,37101,NORTH CAROLINA,JOHNSTON,13704,27212,40916,Republican,0.665069899,0.334930101,0.665069899,0.534821252
2000,37103,NORTH CAROLINA,JONES,1822,2114,3936,Republican,0.537093496,0.462906504,0.537093496,0.967436448
2000,37105,NORTH CAROLINA,LEE,6785,9406,16191,Republican,0.580940028,0.419059972,0.580940028,0.281131342
2000,37107,NORTH CAROLINA,LENOIR,9527,11512,21039,Republican,0.547174295,0.452825705,0.547174295,0.096501002
2000,37109,NORTH CAROLINA,LINCOLN,8412,15951,24363,Republican,0.654722325,0.345277675,0.654722325,0.102203308
2000,37111,NORTH CAROLINA,MCDOWELL,4747,9109,13856,Republican,0.657404734,0.342595266,0.657404734,0.368832194
2000,37113,NORTH CAROLINA,MACON,4683,8406,13089,Republican,0.642218657,0.357781343,0.642218657,0.711790402
2000,37115,NORTH CAROLINA,MADISON,3505,4676,8181,Republican,0.571568268,0.428431732,0.571568268,0.98005909
2000,37117,NORTH CAROLINA,MARTIN,4929,4420,9349,Democrat,0.527222163,0.527222163,0.472777837,0.956450745
2000,37119,NORTH CAROLINA,MECKLENBURG,126911,134068,260979,Republican,0.513711831,0.486288169,0.513711831,0.162631431
2000,37121,NORTH CAROLINA,MITCHELL,1535,4984,6519,Republican,0.764534438,0.235465562,0.764534438,0.351003138
2000,37123,NORTH CAROLINA,MONTGOMERY,3979,4946,8925,Republican,0.554173669,0.445826331,0.554173669,0.097512406
2000,37125,NORTH CAROLINA,MOORE,11232,19882,31114,Republican,0.63900495,0.36099505,0.63900495,0.774871024
2000,37127,NORTH CAROLINA,NASH,12376,17995,30371,Republican,0.592506009,0.407493991,0.592506009,0.815474045
2000,37129,NORTH CAROLINA,NEW HANOVER,29292,36503,65795,Republican,0.554798997,0.445201003,0.554798997,0.94395715
2000,37131,NORTH CAROLINA,NORTHAMPTON,5513,2667,8180,Democrat,0.67396088,0.67396088,0.32603912,0.35469528
2000,37133,NORTH CAROLINA,ONSLOW,10269,19657,29926,Republican,0.656853572,0.343146428,0.656853572,0.332690238
2000,37135,NORTH CAROLINA,ORANGE,30921,17930,48851,Democrat,0.632965548,0.632965548,0.367034452,0.039668199
2000,37137,NORTH CAROLINA,PAMLICO,2188,2999,5187,Republican,0.57817621,0.42182379,0.57817621,0.807437775
2000,37139,NORTH CAROLINA,PASQUOTANK,5874,4943,10817,Democrat,0.543034113,0.543034113,0.456965887,0.296885194
2000,37141,NORTH CAROLINA,PENDER,6415,7661,14076,Republican,0.544259733,0.455740267,0.544259733,0.706568281
2000,37143,NORTH CAROLINA,PERQUIMANS,2033,2230,4263,Republican,0.523105794,0.476894206,0.523105794,0.654790433
2000,37145,NORTH CAROLINA,PERSON,5042,6722,11764,Republican,0.571404284,0.428595716,0.571404284,0.684663762
2000,37147,NORTH CAROLINA,PITT,19685,23192,42877,Republican,0.540896051,0.459103949,0.540896051,0.989243443
2000,37149,NORTH CAROLINA,POLK,3114,5074,8188,Republican,0.619687347,0.380312653,0.619687347,0.600576006
2000,37151,NORTH CAROLINA,RANDOLPH,11366,30959,42325,Republican,0.731458949,0.268541051,0.731458949,0.164967111
2000,37153,NORTH CAROLINA,RICHMOND,7935,6263,14198,Democrat,0.558881533,0.558881533,0.441118467,0.261288087
2000,37155,NORTH CAROLINA,ROBESON,17834,11721,29555,Democrat,0.603417357,0.603417357,0.396582643,0.109640197
2000,37157,NORTH CAROLINA,ROCKINGHAM,13260,18979,32239,Republican,0.58869692,0.41130308,0.58869692,0.003594326
2000,37159,NORTH CAROLINA,ROWAN,14891,28922,43813,Republican,0.660123708,0.339876292,0.660123708,0.319054173
2000,37161,NORTH CAROLINA,RUTHERFORD,7697,13755,21452,Republican,0.641198956,0.358801044,0.641198956,0.114416406
2000,37163,NORTH CAROLINA,SAMPSON,8768,10410,19178,Republican,0.542809469,0.457190531,0.542809469,0.976362667
2000,37165,NORTH CAROLINA,SCOTLAND,5627,3740,9367,Democrat,0.600725953,0.600725953,0.399274047,0.931390435
2000,37167,NORTH CAROLINA,STANLY,7066,15548,22614,Republican,0.687538693,0.312461307,0.687538693,0.139914526
2000,37169,NORTH CAROLINA,STOKES,5030,12028,17058,Republican,0.705123696,0.294876304,0.705123696,0.015205517
2000,37171,NORTH CAROLINA,SURRY,7757,15401,23158,Republican,0.665040159,0.334959841,0.665040159,0.074303134
2000,37173,NORTH CAROLINA,SWAIN,2097,2224,4321,Republican,0.514695672,0.485304328,0.514695672,0.057025479
2000,37175,NORTH CAROLINA,TRANSYLVANIA,5044,9011,14055,Republican,0.641124155,0.358875845,0.641124155,0.261220783
2000,37177,NORTH CAROLINA,TYRRELL,849,706,1555,Democrat,0.545980707,0.545980707,0.454019293,0.250188034
2000,37179,NORTH CAROLINA,UNION,14890,31876,46766,Republican,0.681606295,0.318393705,0.681606295,0.186604857
2000,37181,NORTH CAROLINA,VANCE,7092,5564,12656,Democrat,0.560366625,0.560366625,0.439633375,0.688838495
2000,37183,NORTH CAROLINA,WAKE,123466,142494,265960,Republican,0.535772297,0.464227703,0.535772297,0.921039523
2000,37185,NORTH CAROLINA,WARREN,4576,2202,6778,Democrat,0.675125406,0.675125406,0.324874594,0.547214924
2000,37187,NORTH CAROLINA,WASHINGTON,2704,2169,4873,Democrat,0.554894316,0.554894316,0.445105684,0.502305884
2000,37189,NORTH CAROLINA,WATAUGA,7959,10438,18397,Republican,0.567375116,0.432624884,0.567375116,0.552419936
2000,37191,NORTH CAROLINA,WAYNE,13005,20758,33763,Republican,0.614815034,0.385184966,0.614815034,0.004849198
2000,37193,NORTH CAROLINA,WILKES,7226,16826,24052,Republican,0.699567604,0.300432396,0.699567604,0.254099889
2000,37195,NORTH CAROLINA,WILSON,11266,13466,24732,Republican,0.544476791,0.455523209,0.544476791,0.27666221
2000,37197,NORTH CAROLINA,YADKIN,3127,10435,13562,Republican,0.769429288,0.230570712,0.769429288,0.888614334
2000,37199,NORTH CAROLINA,YANCEY,3714,4970,8684,Republican,0.572316905,0.427683095,0.572316905,0.238425242
2000,38001,NORTH DAKOTA,ADAMS,286,826,1112,Republican,0.742805755,0.257194245,0.742805755,0.926981204
2000,38003,NORTH DAKOTA,BARNES,1933,3452,5385,Republican,0.641039926,0.358960074,0.641039926,0.986925899
2000,38005,NORTH DAKOTA,BENSON,952,1055,2007,Republican,0.525660189,0.474339811,0.525660189,0.827437168
2000,38007,NORTH DAKOTA,BILLINGS,82,394,476,Republican,0.827731092,0.172268908,0.827731092,0.359665898
2000,38009,NORTH DAKOTA,BOTTINEAU,1173,2349,3522,Republican,0.666950596,0.333049404,0.666950596,0.395879891
2000,38011,NORTH DAKOTA,BOWMAN,330,1080,1410,Republican,0.765957447,0.234042553,0.765957447,0.310478909
2000,38013,NORTH DAKOTA,BURKE,296,698,994,Republican,0.70221328,0.29778672,0.70221328,0.314478414
2000,38015,NORTH DAKOTA,BURLEIGH,9842,22467,32309,Republican,0.695378997,0.304621003,0.695378997,0.912666123
2000,38017,NORTH DAKOTA,CASS,21451,33536,54987,Republican,0.60988961,0.39011039,0.60988961,0.601886478
2000,38019,NORTH DAKOTA,CAVALIER,618,1513,2131,Republican,0.709995307,0.290004693,0.709995307,0.87980894
2000,38021,NORTH DAKOTA,DICKEY,806,1853,2659,Republican,0.696878526,0.303121474,0.696878526,0.872651332
2000,38023,NORTH DAKOTA,DIVIDE,306,443,749,Republican,0.591455274,0.408544726,0.591455274,0.144318836
2000,38025,NORTH DAKOTA,DUNN,474,1124,1598,Republican,0.703379224,0.296620776,0.703379224,0.792394406
2000,38027,NORTH DAKOTA,EDDY,458,703,1161,Republican,0.605512489,0.394487511,0.605512489,0.432954093
2000,38029,NORTH DAKOTA,EMMONS,405,1430,1835,Republican,0.779291553,0.220708447,0.779291553,0.014587507
2000,38031,NORTH DAKOTA,FOSTER,474,1172,1646,Republican,0.712029162,0.287970838,0.712029162,0.361897242
2000,38033,NORTH DAKOTA,GOLDEN VALLEY,156,611,767,Republican,0.796610169,0.203389831,0.796610169,0.917649767
2000,38035,NORTH DAKOTA,GRAND FORKS,10593,15875,26468,Republican,0.599780867,0.400219133,0.599780867,0.740093606
2000,38037,NORTH DAKOTA,GRANT,235,1077,1312,Republican,0.820884146,0.179115854,0.820884146,0.376455931
2000,38039,NORTH DAKOTA,GRIGGS,484,920,1404,Republican,0.655270655,0.344729345,0.655270655,0.0817211
2000,38041,NORTH DAKOTA,HETTINGER,353,1057,1410,Republican,0.74964539,0.25035461,0.74964539,0.653655486
2000,38043,NORTH DAKOTA,KIDDER,283,837,1120,Republican,0.747321429,0.252678571,0.747321429,0.609572839
2000,38045,NORTH DAKOTA,LAMOURE,689,1590,2279,Republican,0.697674419,0.302325581,0.697674419,0.112173127
2000,38047,NORTH DAKOTA,LOGAN,223,812,1035,Republican,0.784541063,0.215458937,0.784541063,0.58845465
2000,38049,NORTH DAKOTA,MCHENRY,888,1682,2570,Republican,0.654474708,0.345525292,0.654474708,0.08013317
2000,38051,NORTH DAKOTA,MCINTOSH,350,1178,1528,Republican,0.770942408,0.229057592,0.770942408,0.330343301
2000,38053,NORTH DAKOTA,MCKENZIE,653,1634,2287,Republican,0.714473109,0.285526891,0.714473109,0.658446796
2000,38055,NORTH DAKOTA,MCLEAN,1465,2891,4356,Republican,0.663682277,0.336317723,0.663682277,0.867632773
2000,38057,NORTH DAKOTA,MERCER,1011,2984,3995,Republican,0.746933667,0.253066333,0.746933667,0.603905931
2000,38059,NORTH DAKOTA,MORTON,3439,6993,10432,Republican,0.670341258,0.329658742,0.670341258,0.632345548
2000,38061,NORTH DAKOTA,MOUNTRAIL,1256,1466,2722,Republican,0.538574578,0.461425422,0.538574578,0.536230121
2000,38063,NORTH DAKOTA,NELSON,687,1031,1718,Republican,0.600116414,0.399883586,0.600116414,0.220226396
2000,38065,NORTH DAKOTA,OLIVER,244,709,953,Republican,0.743966422,0.256033578,0.743966422,0.652686437
2000,38067,NORTH DAKOTA,PEMBINA,1093,2430,3523,Republican,0.689753051,0.310246949,0.689753051,0.499718135
2000,38069,NORTH DAKOTA,PIERCE,500,1348,1848,Republican,0.729437229,0.270562771,0.729437229,0.27924165
2000,38071,NORTH DAKOTA,RAMSEY,1658,3005,4663,Republican,0.644434913,0.355565087,0.644434913,0.513304824
2000,38073,NORTH DAKOTA,RANSOM,1080,1488,2568,Republican,0.579439252,0.420560748,0.579439252,0.108900335
2000,38075,NORTH DAKOTA,RENVILLE,443,820,1263,Republican,0.649247823,0.350752177,0.649247823,0.984831064
2000,38077,NORTH DAKOTA,RICHLAND,2490,4999,7489,Republican,0.667512351,0.332487649,0.667512351,0.870038374
2000,38079,NORTH DAKOTA,ROLETTE,2681,1416,4097,Democrat,0.654381255,0.654381255,0.345618745,0.795905576
2000,38081,NORTH DAKOTA,SARGENT,959,1103,2062,Republican,0.534917556,0.465082444,0.534917556,0.357245386
2000,38083,NORTH DAKOTA,SHERIDAN,161,707,868,Republican,0.814516129,0.185483871,0.814516129,0.136940572
2000,38085,NORTH DAKOTA,SIOUX,724,269,993,Democrat,0.729103726,0.729103726,0.270896274,0.154317938
2000,38087,NORTH DAKOTA,SLOPE,85,316,401,Republican,0.788029925,0.211970075,0.788029925,0.006229929
2000,38089,NORTH DAKOTA,STARK,2784,6387,9171,Republican,0.696434413,0.303565587,0.696434413,0.748492351
2000,38091,NORTH DAKOTA,STEELE,475,655,1130,Republican,0.579646018,0.420353982,0.579646018,0.732005099
2000,38093,NORTH DAKOTA,STUTSMAN,3067,5488,8555,Republican,0.641496201,0.358503799,0.641496201,0.049983549
2000,38095,NORTH DAKOTA,TOWNER,410,694,1104,Republican,0.628623188,0.371376812,0.628623188,0.083150684
2000,38097,NORTH DAKOTA,TRAILL,1512,2392,3904,Republican,0.612704918,0.387295082,0.612704918,0.148838182
2000,38099,NORTH DAKOTA,WALSH,1743,3099,4842,Republican,0.640024783,0.359975217,0.640024783,0.216510517
2000,38101,NORTH DAKOTA,WARD,7533,13997,21530,Republican,0.650116117,0.349883883,0.650116117,0.933076587
2000,38103,NORTH DAKOTA,WELLS,661,1610,2271,Republican,0.708938793,0.291061207,0.708938793,0.28339405
2000,38105,NORTH DAKOTA,WILLIAMS,2330,5187,7517,Republican,0.690035919,0.309964081,0.690035919,0.453804408
2000,39001,OHIO,ADAMS,3581,6380,9961,Republican,0.640497942,0.359502058,0.640497942,0.527245914
2000,39003,OHIO,ALLEN,13996,28647,42643,Republican,0.671786694,0.328213306,0.671786694,0.555408004
2000,39005,OHIO,ASHLAND,6685,13533,20218,Republican,0.669354041,0.330645959,0.669354041,0.424591415
2000,39007,OHIO,ASHTABULA,19831,17940,37771,Democrat,0.525032432,0.525032432,0.474967568,0.162811509
2000,39009,OHIO,ATHENS,13158,9703,22861,Democrat,0.575565373,0.575565373,0.424434627,0.280799892
2000,39011,OHIO,AUGLAIZE,5564,13770,19334,Republican,0.71221682,0.28778318,0.71221682,0.082365264
2000,39013,OHIO,BELMONT,15980,12625,28605,Democrat,0.558643594,0.558643594,0.441356406,0.888067259
2000,39015,OHIO,BROWN,5972,10027,15999,Republican,0.62672667,0.37327333,0.62672667,0.143517065
2000,39017,OHIO,BUTLER,46390,86587,132977,Republican,0.651142679,0.348857321,0.651142679,0.998512574
2000,39019,OHIO,CARROLL,4960,6732,11692,Republican,0.57577831,0.42422169,0.57577831,0.178111766
2000,39021,OHIO,CHAMPAIGN,5955,9220,15175,Republican,0.607578254,0.392421746,0.607578254,0.83395998
2000,39023,OHIO,CLARK,27984,27660,55644,Democrat,0.502911365,0.502911365,0.497088635,0.417703593
2000,39025,OHIO,CLERMONT,20927,47129,68056,Republican,0.692503233,0.307496767,0.692503233,0.595791181
2000,39027,OHIO,CLINTON,4791,9824,14615,Republican,0.67218611,0.32781389,0.67218611,0.684953406
2000,39029,OHIO,COLUMBIANA,20657,21804,42461,Republican,0.513506512,0.486493488,0.513506512,0.961483079
2000,39031,OHIO,COSHOCTON,5594,8243,13837,Republican,0.595721616,0.404278384,0.595721616,0.111599881
2000,39033,OHIO,CRAWFORD,6721,11666,18387,Republican,0.634470006,0.365529994,0.634470006,0.394424111
2000,39035,OHIO,CUYAHOGA,359913,192099,552012,Democrat,0.65200213,0.65200213,0.34799787,0.583241919
2000,39037,OHIO,DARKE,7741,14817,22558,Republican,0.656840145,0.343159855,0.656840145,0.688177657
2000,39039,OHIO,DEFIANCE,6175,9540,15715,Republican,0.607063315,0.392936685,0.607063315,0.211131849
2000,39041,OHIO,DELAWARE,17134,36639,53773,Republican,0.681364253,0.318635747,0.681364253,0.646535264
2000,39043,OHIO,ERIE,17732,16105,33837,Democrat,0.524041729,0.524041729,0.475958271,0.430434976
2000,39045,OHIO,FAIRFIELD,19065,33523,52588,Republican,0.637464821,0.362535179,0.637464821,0.223572549
2000,39047,OHIO,FAYETTE,3363,5685,9048,Republican,0.62831565,0.37168435,0.62831565,0.009270896
2000,39049,OHIO,FRANKLIN,202018,197862,399880,Democrat,0.505196559,0.505196559,0.494803441,0.536211191
2000,39051,OHIO,FULTON,6805,11546,18351,Republican,0.629175522,0.370824478,0.629175522,0.348714527
2000,39053,OHIO,GALLIA,4872,7511,12383,Republican,0.606557377,0.393442623,0.606557377,0.432071053
2000,39055,OHIO,GEAUGA,15327,25417,40744,Republican,0.623821912,0.376178088,0.623821912,0.420497338
2000,39057,OHIO,GREENE,25059,37946,63005,Republican,0.602269661,0.397730339,0.602269661,0.27543619
2000,39059,OHIO,GUERNSEY,6643,8181,14824,Republican,0.551875337,0.448124663,0.551875337,0.329491784
2000,39061,OHIO,HAMILTON,161578,204175,365753,Republican,0.558231922,0.441768078,0.558231922,0.359911982
2000,39063,OHIO,HANCOCK,8798,20985,29783,Republican,0.704596582,0.295403418,0.704596582,0.736392162
2000,39065,OHIO,HARDIN,4557,7124,11681,Republican,0.609879291,0.390120709,0.609879291,0.008407208
2000,39067,OHIO,HARRISON,3351,3417,6768,Republican,0.504875887,0.495124113,0.504875887,0.690825617
2000,39069,OHIO,HENRY,4367,8530,12897,Republican,0.661394123,0.338605877,0.661394123,0.697814327
2000,39071,OHIO,HIGHLAND,5328,9728,15056,Republican,0.646121148,0.353878852,0.646121148,0.220881938
2000,39073,OHIO,HOCKING,4474,5702,10176,Republican,0.56033805,0.43966195,0.56033805,0.860559241
2000,39075,OHIO,HOLMES,2066,6754,8820,Republican,0.765759637,0.234240363,0.765759637,0.512734174
2000,39077,OHIO,HURON,8183,12286,20469,Republican,0.60022473,0.39977527,0.60022473,0.581638159
2000,39079,OHIO,JACKSON,5131,6958,12089,Republican,0.575564563,0.424435437,0.575564563,0.15849117
2000,39081,OHIO,JEFFERSON,17488,15038,32526,Democrat,0.537662178,0.537662178,0.462337822,0.0873642
2000,39083,OHIO,KNOX,7133,13393,20526,Republican,0.652489525,0.347510475,0.652489525,0.512612805
2000,39085,OHIO,LAKE,46497,51747,98244,Republican,0.526719189,0.473280811,0.526719189,0.640454666
2000,39087,OHIO,LAWRENCE,11307,12531,23838,Republican,0.525673295,0.474326705,0.525673295,0.880194892
2000,39089,OHIO,LICKING,23196,37180,60376,Republican,0.615807606,0.384192394,0.615807606,0.356498089
2000,39091,OHIO,LOGAN,5945,11849,17794,Republican,0.665898618,0.334101382,0.665898618,0.930306733
2000,39093,OHIO,LORAIN,59809,47957,107766,Democrat,0.554989514,0.554989514,0.445010486,0.493790637
2000,39095,OHIO,LUCAS,108344,73342,181686,Democrat,0.596325529,0.596325529,0.403674471,0.336197945
2000,39097,OHIO,MADISON,5287,8892,14179,Republican,0.627124621,0.372875379,0.627124621,0.094850151
2000,39099,OHIO,MAHONING,69212,40460,109672,Democrat,0.631081771,0.631081771,0.368918229,0.303744009
2000,39101,OHIO,MARION,10370,13617,23987,Republican,0.567682495,0.432317505,0.567682495,0.057467647
2000,39103,OHIO,MEDINA,26635,37349,63984,Republican,0.583724056,0.416275944,0.583724056,0.038162226
2000,39105,OHIO,MEIGS,3674,5750,9424,Republican,0.610144312,0.389855688,0.610144312,0.853323452
2000,39107,OHIO,MERCER,5212,12485,17697,Republican,0.705486806,0.294513194,0.705486806,0.58134267
2000,39109,OHIO,MIAMI,15584,26037,41621,Republican,0.625573629,0.374426371,0.625573629,0.738094261
2000,39111,OHIO,MONROE,3605,3145,6750,Democrat,0.534074074,0.534074074,0.465925926,0.296912146
2000,39113,OHIO,MONTGOMERY,114597,109792,224389,Democrat,0.510706853,0.510706853,0.489293147,0.346554343
2000,39115,OHIO,MORGAN,2261,3451,5712,Republican,0.604166667,0.395833333,0.604166667,0.929795342
2000,39117,OHIO,MORROW,4529,7842,12371,Republican,0.633901867,0.366098133,0.633901867,0.169135792
2000,39119,OHIO,MUSKINGUM,13415,17995,31410,Republican,0.572906718,0.427093282,0.572906718,0.026205731
2000,39121,OHIO,NOBLE,2296,3435,5731,Republican,0.599371837,0.400628163,0.599371837,0.334380657
2000,39123,OHIO,OTTAWA,9485,9917,19402,Republican,0.511132873,0.488867127,0.511132873,0.187660777
2000,39125,OHIO,PAULDING,3384,5210,8594,Republican,0.606236909,0.393763091,0.606236909,0.062636837
2000,39127,OHIO,PERRY,5895,6440,12335,Republican,0.522091609,0.477908391,0.522091609,0.733092916
2000,39129,OHIO,PICKAWAY,6598,10717,17315,Republican,0.618943113,0.381056887,0.618943113,0.652524196
2000,39131,OHIO,PIKE,4923,5333,10256,Republican,0.5199883,0.4800117,0.5199883,0.06449702
2000,39133,OHIO,PORTAGE,31446,28271,59717,Democrat,0.52658372,0.52658372,0.47341628,0.721495241
2000,39135,OHIO,PREBLE,6375,11176,17551,Republican,0.636772833,0.363227167,0.636772833,0.618297629
2000,39137,OHIO,PUTNAM,4063,12837,16900,Republican,0.759585799,0.240414201,0.759585799,0.558247098
