year,county_fips,state,county_name,Democrat,Republican,total,majority,percentage,d_percentage,r_percentage,sample
2012,6059,CALIFORNIA,ORANGE,512440,582332,1094772,Republican,0.531920802,0.468079198,0.531920802,0.944175697
2012,13009,GEORGIA,BALDWIN,8483,7589,16072,Democrat,0.527812344,0.527812344,0.472187656,0.94414969
2016,30095,MONTANA,STILLWATER,908,3661,4569,Republican,0.801269424,0.198730576,0.801269424,0.94402485
2012,21009,KENTUCKY,BARREN,5400,10922,16322,Republican,0.669158191,0.330841809,0.669158191,0.943950369
2016,6087,CALIFORNIA,SANTA CRUZ,95249,22438,117687,Democrat,0.809341728,0.809341728,0.190658272,0.943870283
2000,29003,MISSOURI,ANDREW,2795,4257,7052,Republican,0.603658537,0.396341463,0.603658537,0.943584439
2016,29219,MISSOURI,WARREN,3915,11111,15026,Republican,0.739451617,0.260548383,0.739451617,0.943574458
2000,21155,KENTUCKY,MARION,2778,3259,6037,Republican,0.539837668,0.460162332,0.539837668,0.943569425
2000,54065,WEST VIRGINIA,MORGAN,1939,3639,5578,Republican,0.652384367,0.347615633,0.652384367,0.943431451
2016,45051,SOUTH CAROLINA,HORRY,39410,89288,128698,Republican,0.693779235,0.306220765,0.693779235,0.943403077
2008,13043,GEORGIA,CANDLER,1209,2286,3495,Republican,0.654077253,0.345922747,0.654077253,0.943329389
2012,13005,GEORGIA,BACON,791,3093,3884,Republican,0.796343975,0.203656025,0.796343975,0.943310789
2000,17109,ILLINOIS,MCDONOUGH,6080,6465,12545,Republican,0.515344759,0.484655241,0.515344759,0.943234576
2008,1117,ALABAMA,SHELBY,20625,69060,89685,Republican,0.770028433,0.229971567,0.770028433,0.943107154
2016,35009,NEW MEXICO,CURRY,3121,9035,12156,Republican,0.74325436,0.25674564,0.74325436,0.943106968
2004,5143,ARKANSAS,WASHINGTON,27597,35726,63323,Republican,0.564186788,0.435813212,0.564186788,0.943084272
2000,47009,TENNESSEE,BLOUNT,14688,25273,39961,Republican,0.632441631,0.367558369,0.632441631,0.943083959
2004,40135,OKLAHOMA,SEQUOYAH,5910,8865,14775,Republican,0.6,0.4,0.6,0.943052595
2016,39171,OHIO,WILLIAMS,4358,11939,16297,Republican,0.73258882,0.26741118,0.73258882,0.942982184
2016,2028,ALASKA,DISTRICT 28,4749,5423,10172,Republican,0.533130161,0.466869839,0.533130161,0.942953271
2016,48053,TEXAS,BURNET,3797,14638,18435,Republican,0.794033089,0.205966911,0.794033089,0.942951114
2012,54089,WEST VIRGINIA,SUMMERS,1621,2981,4602,Republican,0.647761843,0.352238157,0.647761843,0.942935038
2016,12017,FLORIDA,CITRUS,22789,54456,77245,Republican,0.704977668,0.295022332,0.704977668,0.942927983
2008,42115,PENNSYLVANIA,SUSQUEHANNA,8381,10633,19014,Republican,0.559219522,0.440780478,0.559219522,0.94263836
2012,31143,NEBRASKA,POLK,528,1890,2418,Republican,0.781637717,0.218362283,0.781637717,0.942558099
2016,13239,GEORGIA,QUITMAN,461,575,1036,Republican,0.555019305,0.444980695,0.555019305,0.942519848
2008,24013,MARYLAND,CARROLL,28060,54503,82563,Republican,0.660138319,0.339861681,0.660138319,0.942432127
2000,27025,MINNESOTA,CHISAGO,9593,10937,20530,Republican,0.532732586,0.467267414,0.532732586,0.942350417
2004,22127,LOUISIANA,WINN,2056,4366,6422,Republican,0.679850514,0.320149486,0.679850514,0.942235911
2000,51580,VIRGINIA,COVINGTON,1168,966,2134,Democrat,0.54732896,0.54732896,0.45267104,0.941989348
2012,48149,TEXAS,FAYETTE,2315,8106,10421,Republican,0.777852413,0.222147587,0.777852413,0.941874478
2016,55095,WISCONSIN,POLK,7570,13815,21385,Republican,0.646013561,0.353986439,0.646013561,0.941832398
2000,2007,ALASKA,DISTRICT 7,1893,4868,6761,Republican,0.720011833,0.279988167,0.720011833,0.941659748
2004,2026,ALASKA,DISTRICT 26,6476,7776,14252,Republican,0.545607634,0.454392366,0.545607634,0.941493959
2000,25019,MASSACHUSETTS,NANTUCKET,2874,1624,4498,Democrat,0.638950645,0.638950645,0.361049355,0.941356374
2004,54055,WEST VIRGINIA,MERCER,9178,13057,22235,Republican,0.587227344,0.412772656,0.587227344,0.941346408
2012,16077,IDAHO,POWER,982,1870,2852,Republican,0.655680224,0.344319776,0.655680224,0.941323049
2016,21069,KENTUCKY,FLEMING,1348,4722,6070,Republican,0.777924217,0.222075783,0.777924217,0.941212514
2004,31143,NEBRASKA,POLK,549,2146,2695,Republican,0.796289425,0.203710575,0.796289425,0.94119385
2008,42079,PENNSYLVANIA,LUZERNE,72492,61127,133619,Democrat,0.542527635,0.542527635,0.457472365,0.941113276
2012,1029,ALABAMA,CLEBURNE,971,5272,6243,Republican,0.844465802,0.155534198,0.844465802,0.941098411
2004,45091,SOUTH CAROLINA,YORK,24226,45234,69460,Republican,0.651223726,0.348776274,0.651223726,0.941066679
2012,5071,ARKANSAS,JOHNSON,2799,5064,7863,Republican,0.644028997,0.355971003,0.644028997,0.941000522
2004,22019,LOUISIANA,CALCASIEU,32864,46075,78939,Republican,0.583678537,0.416321463,0.583678537,0.940982557
2012,53005,WASHINGTON,BENTON,28145,49461,77606,Republican,0.637334742,0.362665258,0.637334742,0.940962703
2004,30101,MONTANA,TOOLE,690,1583,2273,Republican,0.696436428,0.303563572,0.696436428,0.94093906
2000,29139,MISSOURI,MONTGOMERY,2092,3106,5198,Republican,0.597537514,0.402462486,0.597537514,0.940865658
2000,51005,VIRGINIA,ALLEGHANY,2214,2808,5022,Republican,0.559139785,0.440860215,0.559139785,0.940760118
2016,51005,VIRGINIA,ALLEGHANY,2166,4874,7040,Republican,0.692329545,0.307670455,0.692329545,0.940740825
2008,54077,WEST VIRGINIA,PRESTON,4205,7325,11530,Republican,0.635299219,0.364700781,0.635299219,0.940719249
2016,12133,FLORIDA,WASHINGTON,2264,8637,10901,Republican,0.792312632,0.207687368,0.792312632,0.940584522
2012,21141,KENTUCKY,LOGAN,3469,6899,10368,Republican,0.665412809,0.334587191,0.665412809,0.940482856
2016,31059,NEBRASKA,FILLMORE,613,2130,2743,Republican,0.776522056,0.223477944,0.776522056,0.940170805
2000,8101,COLORADO,PUEBLO,28888,22827,51715,Democrat,0.558600019,0.558600019,0.441399981,0.940018712
2008,48153,TEXAS,FLOYD,730,1784,2514,Republican,0.709626094,0.290373906,0.709626094,0.940016361
2016,51091,VIRGINIA,HIGHLAND,371,958,1329,Republican,0.720842739,0.279157261,0.720842739,0.939981498
2008,29047,MISSOURI,CLAY,53761,54516,108277,Republican,0.503486428,0.496513572,0.503486428,0.939979947
2012,31087,NEBRASKA,HITCHCOCK,274,1178,1452,Republican,0.811294766,0.188705234,0.811294766,0.939971942
2016,40009,OKLAHOMA,BECKHAM,960,6308,7268,Republican,0.867914144,0.132085856,0.867914144,0.939913992
2012,29141,MISSOURI,MORGAN,2773,5733,8506,Republican,0.673994827,0.326005173,0.673994827,0.939882306
2004,39041,OHIO,DELAWARE,27048,53142,80190,Republican,0.662701085,0.337298915,0.662701085,0.939846579
2008,48507,TEXAS,ZAVALA,3263,596,3859,Democrat,0.845555843,0.845555843,0.154444157,0.93983774
2004,37147,NORTH CAROLINA,PITT,24924,28590,53514,Republican,0.534252719,0.465747281,0.534252719,0.939796965
2004,38071,NORTH DAKOTA,RAMSEY,1885,2943,4828,Republican,0.60956918,0.39043082,0.60956918,0.939705249
2004,13147,GEORGIA,HART,3479,5500,8979,Republican,0.612540372,0.387459628,0.612540372,0.939610779
2008,48145,TEXAS,FALLS,2225,3328,5553,Republican,0.599315685,0.400684315,0.599315685,0.939567201
2016,51167,VIRGINIA,RUSSELL,2330,9521,11851,Republican,0.803392119,0.196607881,0.803392119,0.939481601
2012,35029,NEW MEXICO,LUNA,3583,3670,7253,Republican,0.505997518,0.494002482,0.505997518,0.939481178
2016,26095,MICHIGAN,LUCE,681,1756,2437,Republican,0.720558063,0.279441937,0.720558063,0.93944362
2000,19095,IOWA,IOWA,3230,3894,7124,Republican,0.546603032,0.453396968,0.546603032,0.939421246
2000,31179,NEBRASKA,WAYNE,1001,2774,3775,Republican,0.734834437,0.265165563,0.734834437,0.939301538
2008,20105,KANSAS,LINCOLN,347,1204,1551,Republican,0.776273372,0.223726628,0.776273372,0.939240873
2012,19095,IOWA,IOWA,4144,4569,8713,Republican,0.524388844,0.475611156,0.524388844,0.93900286
2012,47011,TENNESSEE,BRADLEY,8037,27422,35459,Republican,0.773343862,0.226656138,0.773343862,0.938916938
2008,13293,GEORGIA,UPSON,4061,7291,11352,Republican,0.64226568,0.35773432,0.64226568,0.938866722
2004,37153,NORTH CAROLINA,RICHMOND,8383,7709,16092,Democrat,0.520942083,0.520942083,0.479057917,0.938836417
2012,27131,MINNESOTA,RICE,17054,14384,31438,Democrat,0.542464533,0.542464533,0.457535467,0.938777694
2012,13191,GEORGIA,MCINTOSH,2864,3409,6273,Republican,0.54344014,0.45655986,0.54344014,0.9387619
2012,21211,KENTUCKY,SHELBY,6634,11790,18424,Republican,0.639926183,0.360073817,0.639926183,0.938721293
2016,28089,MISSISSIPPI,MADISON,20343,28265,48608,Republican,0.581488644,0.418511356,0.581488644,0.938583217
2016,56043,WYOMING,WASHAKIE,532,2911,3443,Republican,0.84548359,0.15451641,0.84548359,0.938581146
2016,38031,NORTH DAKOTA,FOSTER,347,1241,1588,Republican,0.781486146,0.218513854,0.781486146,0.93847729
2016,36063,NEW YORK,NIAGARA,35559,51961,87520,Republican,0.593704296,0.406295704,0.593704296,0.938451617
2004,53011,WASHINGTON,CLARK,79538,88646,168184,Republican,0.527077487,0.472922513,0.527077487,0.938436313
2012,55069,WISCONSIN,LINCOLN,7563,7455,15018,Democrat,0.503595685,0.503595685,0.496404315,0.93841945
2008,40023,OKLAHOMA,CHOCTAW,1860,3730,5590,Republican,0.66726297,0.33273703,0.66726297,0.93819468
2004,18171,INDIANA,WARREN,1356,2565,3921,Republican,0.654169855,0.345830145,0.654169855,0.938183724
2012,26049,MICHIGAN,GENESEE,128978,71808,200786,Democrat,0.642365504,0.642365504,0.357634496,0.9380315
2016,51191,VIRGINIA,WASHINGTON,5553,19320,24873,Republican,0.776745869,0.223254131,0.776745869,0.938007553
2012,48351,TEXAS,NEWTON,1677,4112,5789,Republican,0.710312662,0.289687338,0.710312662,0.937929598
2012,38093,NORTH DAKOTA,STUTSMAN,3585,5685,9270,Republican,0.613268608,0.386731392,0.613268608,0.937872331
2012,37011,NORTH CAROLINA,AVERY,1882,5766,7648,Republican,0.753922594,0.246077406,0.753922594,0.937864718
2012,31125,NEBRASKA,NANCE,481,1106,1587,Republican,0.696912413,0.303087587,0.696912413,0.937803531
2008,47017,TENNESSEE,CARROLL,3980,7455,11435,Republican,0.65194578,0.34805422,0.65194578,0.937727401
